339	java.base	java.util.zip.CRC32	updateBytes0(int, byte[], int, int)	?
340	java.base	java.util.zip.Deflater	deflateBufferBuffer(long, long, int, long, int, int, int)	?
341	java.base	java.util.zip.Deflater	deflateBufferBytes(long, long, int, byte[], int, int, int, int)	?
342	java.base	java.util.zip.Deflater	deflateBytesBuffer(long, byte[], int, int, long, int, int, int)	?
343	java.base	java.util.zip.Deflater	deflateBytesBytes(long, byte[], int, int, byte[], int, int, int, int)	?
344	java.base	java.util.zip.Deflater	end(long)	?
345	java.base	java.util.zip.Deflater	getAdler(long)	?
346	java.base	java.util.zip.Deflater	init(int, int, boolean)	?
347	java.base	java.util.zip.Deflater	reset(long)	?
348	java.base	java.util.zip.Deflater	setDictionary(long, byte[], int, int)	?
349	java.base	java.util.zip.Deflater	setDictionaryBuffer(long, long, int)	?
350	java.base	java.util.zip.Inflater	end(long)	?
351	java.base	java.util.zip.Inflater	getAdler(long)	?
352	java.base	java.util.zip.Inflater	inflateBufferBuffer(long, long, int, long, int)	?
353	java.base	java.util.zip.Inflater	inflateBufferBytes(long, long, int, byte[], int, int)	?
354	java.base	java.util.zip.Inflater	inflateBytesBuffer(long, byte[], int, int, long, int)	?
355	java.base	java.util.zip.Inflater	inflateBytesBytes(long, byte[], int, int, byte[], int, int)	?
356	java.base	java.util.zip.Inflater	init(boolean)	?
357	java.base	java.util.zip.Inflater	initIDs()	?
358	java.base	java.util.zip.Inflater	reset(long)	?
359	java.base	java.util.zip.Inflater	setDictionary(long, byte[], int, int)	?
360	java.base	java.util.zip.Inflater	setDictionaryBuffer(long, long, int)	?
361	java.base	jdk.internal.invoke.NativeEntryPoint	registerNatives()	?
362	java.base	jdk.internal.invoke.NativeEntryPoint	vmStorageToVMReg(int, int)	?
363	java.base	jdk.internal.jimage.NativeImageBuffer	getNativeMap(java.lang.String)	?
364	java.base	jdk.internal.loader.BootLoader	getSystemPackageLocation(java.lang.String)	?
365	java.base	jdk.internal.loader.BootLoader	getSystemPackageNames()	?
366	java.base	jdk.internal.loader.BootLoader	setBootLoaderUnnamedModule0(java.lang.Module)	?
367	java.base	jdk.internal.loader.NativeLibraries	findBuiltinLib(java.lang.String)	?
368	java.base	jdk.internal.loader.NativeLibraries	findEntry0(jdk.internal.loader.NativeLibraries$NativeLibraryImpl, java.lang.String)	?
369	java.base	jdk.internal.loader.NativeLibraries	load(jdk.internal.loader.NativeLibraries$NativeLibraryImpl, java.lang.String, boolean, boolean, boolean)	?
370	java.base	jdk.internal.loader.NativeLibraries	unload(java.lang.String, boolean, boolean, long)	?
371	java.base	jdk.internal.misc.CDS	defineArchivedModules(java.lang.ClassLoader, java.lang.ClassLoader)	?
372	java.base	jdk.internal.misc.CDS	dumpClassList(java.lang.String)	?
373	java.base	jdk.internal.misc.CDS	dumpDynamicArchive(java.lang.String)	?
374	java.base	jdk.internal.misc.CDS	getRandomSeedForDumping()	?
375	java.base	jdk.internal.misc.CDS	initializeFromArchive(java.lang.Class)	?
376	java.base	jdk.internal.misc.CDS	isDumpingArchive0()	?
377	java.base	jdk.internal.misc.CDS	isDumpingClassList0()	?
378	java.base	jdk.internal.misc.CDS	isSharingEnabled0()	?
379	java.base	jdk.internal.misc.CDS	logLambdaFormInvoker(java.lang.String)	?
380	java.base	jdk.internal.misc.ScopedMemoryAccess	closeScope0(jdk.internal.misc.ScopedMemoryAccess$Scope, jdk.internal.misc.ScopedMemoryAccess$Scope$ScopedAccessError)	?
381	java.base	jdk.internal.misc.ScopedMemoryAccess	registerNatives()	?
382	java.base	jdk.internal.misc.Signal	findSignal0(java.lang.String)	?
383	java.base	jdk.internal.misc.Signal	handle0(int, long)	?
384	java.base	jdk.internal.misc.Signal	raise0(int)	?
385	java.base	jdk.internal.misc.Unsafe	allocateInstance(java.lang.Class)	?
386	java.base	jdk.internal.misc.Unsafe	allocateMemory0(long)	?
387	java.base	jdk.internal.misc.Unsafe	arrayBaseOffset0(java.lang.Class)	?
388	java.base	jdk.internal.misc.Unsafe	arrayIndexScale0(java.lang.Class)	?
